Address,ProjectedValue,Latitude,Longitude
"San Isidro, Laredo, TX",294407.16806004057,27.6115873,-99.4788158
"Woodbridge, Sugar Land, TX",385132.9129411765,29.6548386,-95.6465798
"Tierra Linda, San Antonio, TX",137453.85768091053,29.3681204,-98.5263227
"Hyde Park, Austin, TX",764566.8019557172,30.30816969999999,-97.7274412
"Abilene Heights, Abilene, TX",205605.12420757045,32.4487364,-99.73314390000002
"North Lake Waco, Waco, TX",304417.0138681952,31.6042679,-97.2066023
"Homestead Meadows South, El Paso, TX",174468.84313222035,31.8092759,-106.1674792
"Lasker Park, Galveston, TX",284192.7961165049,29.2849397,-94.8114051
"Harmony, Fort Worth, TX",286279.2141132708,32.631716,-97.3995856
"Culebra Park, San Antonio, TX",180721.0387785713,29.4525418,-98.5900293
"Riverside, Brownsville, TX",139124.09011680473,25.9080673,-97.5199854
"Marine Creek Ranch, Fort Worth, TX",387068.0311784286,32.834002,-97.40391
"Waterside, Richmond, TX",399613.11720698257,29.6497035,-95.7351127
"Hunters Glen, Missouri City, TX",233803.84415584416,29.59775459999999,-95.5184278
"Cottonwood Bend, Allen, TX",432498.66429602745,33.087285,-96.660371
"Parkwood Ranch, Sachse, TX",584612.4362182337,32.9891343,-96.5909909
"Cross Mountain, San Antonio, TX",589091.117212054,29.645503,-98.659467
"Northrich, Richardson, TX",359340.42862050416,32.9646226,-96.7351881
"Brookview, Waco, TX",182877.28031512667,31.5388616,-97.1655579
"Stonebriar, Frisco, TX",1049197.8054427777,33.0944915,-96.8525217
"Honeysuckle Meadows, Forney, TX",287475.6483905017,32.7556988,-96.4163034
"Heart of Texas, Waco, TX",154293.21026385672,31.5436334,-97.18172
"Govalle, Austin, TX",604198.4809090504,30.2560413,-97.7016981
"Fourth Ward, Houston, TX",378598.1622401664,29.7579028,-95.38086829999999
"Plantation Resort, Frisco, TX",543473.149263949,33.1276203,-96.7842015
"Meadow Village, San Antonio, TX",198582.4826825992,29.4241383,-98.6438481
"St. Edwards, Austin, TX",717818.2187923008,30.2264094,-97.7552517
"Parkway and Cherry Point, Lubbock, TX",93398.37482654912,33.6020174,-101.8150573
"Highland, Austin, TX",485300.3172052363,30.3339959,-97.7169771
"Third World, San Antonio, TX",171645.82867088277,29.4251905,-98.4945922
"Tech Terrace, Lubbock, TX",229221.798184302,33.57085,-101.8806177
"Del Mar Hills, Laredo, TX",298218.3524133375,27.5780382,-99.4624821
"Hidden Lakes, Keller, TX",703588.3830508474,32.9234172,-97.1866481
"Sandstone Ranch Estates, El Paso, TX",263108.1655624081,31.9384483,-106.4190685
"Sunrise, El Paso, TX",197538.55424532725,31.7618778,-106.4850217
"Loop 322 East, Abilene, TX",262291.5915056725,32.4195978,-99.6987049
"Milam-Jones, Bryan, TX",159553.8127714683,30.6270921,-96.34801
"North Loop, Austin, TX",558957.0091898342,30.3176931,-97.7211877
"Western Hills North, Fort Worth, TX",258617.3860209051,32.7301612,-97.4624776
"Wydewood, Midland, TX",269959.160099152,32.0119178,-102.1538024
"Upper Boggy Creek, Austin, TX",619511.1662373926,30.1858848,-97.7705653
"Teal Run, Fresno, TX",274093.49136786186,29.52412889999999,-95.48171339999999
"Rio Vista, San Angelo, TX",159549.9786480768,31.3576694,-100.4672513
"Pecan Plantation, Granbury, TX",453343.450948729,32.3604188,-97.6755816
"North San Antonio Hills, San Antonio, TX",482364.0398882735,29.471049,-98.71783529999999
"Overton South, Fort Worth, TX",291511.8102755289,32.685355,-97.3968239
"Alta Vista, Waco, TX",177214.09706853,31.5120497,-97.1339064
"Cameron Park, Brownsville, TX",108728.15529051238,25.9645239,-97.4766508
"Rosehill, Texarkana, TX",60315.47403043243,33.4282899,-94.0689414
"Sierra Springs, San Antonio, TX",272951.8629920155,29.4370741,-98.69734899999999
"Friedrich Wilderness Park, San Antonio, TX",529697.8915518902,29.6410751,-98.6250283
"Preston Smith, Lubbock, TX",227472.13237477723,33.5106705,-101.9319542
"Rosewood, Austin, TX",576979.5401103807,30.2702532,-97.715603
"Hancock, Austin, TX",719558.1197734792,30.2964691,-97.72321529999999
"Highland Terrace, Richardson, TX",343292.1602992968,32.9435997,-96.7236328
"MLK, Austin, TX",536241.3976579993,30.2837453,-97.6961546
"Nassau Bay, Houston, TX",354690.40938896826,29.5446753,-95.0910413
"Harper's Preserve, Conroe, TX",457374.5467245933,30.205011,-95.42748279999999
"Long Meadow Farms, Richmond, TX",470160.27969924815,29.6618779,-95.74622149999999
"Dean Highland, Waco, TX",157541.01736417695,31.5555949,-97.1709449
"Maedgen Area, Lubbock, TX",183247.38004314492,33.5581539,-101.8977271
"Scenic Oaks, San Antonio, TX",561033.0805851427,29.7107784,-98.67585679999999
"PaulAnn, San Angelo, TX",197410.1502135956,31.4796599,-100.3942289
"Duck Creek, Richardson, TX",414648.3816109081,32.9547855,-96.6943389
"Mountainview, Waco, TX",284386.33439828147,31.5451079,-97.20597029999999
"Thomas Manor, El Paso, TX",160464.54626802754,31.7246205,-106.3669834
"Laddie Place and North Wilson, San Antonio, TX",199345.25033937223,29.4739029,-98.5391609
"Mckinney, Austin, TX",346151.8653326213,30.2124078,-97.73693809999999
"Indian Hill, Waxahachie, TX",331858.65115640144,32.413842,-96.824703
"Garden Valley Ranch, Waxahachie, TX",352019.95069704094,32.4098909,-96.8101014
"Galindo, Austin, TX",760924.1891427626,30.2355462,-97.7685704
"Ridglea Hills, Fort Worth, TX",452541.7924642943,32.7155665,-97.4246158
"Saddleridge Estates, Killeen, TX",236690.64868713016,31.0761366,-97.7626424
"Richland Hills, Waco, TX",226727.0052871376,31.52091709999999,-97.18172
"Como, Fort Worth, TX",164269.15891668983,32.7226398,-97.4079888
"Twin Oaks, Richmond, TX",310240.74734607217,29.5223377,-95.7452768
"Meadow Glen, Mansfield, TX",448248.9550091575,32.5692036,-97.088548
"Woodbridge, Sachse, TX",494818.3230915421,32.9911133,-96.5709932
"Southeast, Austin, TX",373597.9603325574,30.2055702,-97.7166372
"Oak Hollow-Sheffield Village, Grand Prairie, TX",308605.6072837691,32.7459645,-96.99778459999999
"Hot Wells, San Antonio, TX",143039.70730480252,29.3610258,-98.4595557
"Santa Rita, San Angelo, TX",207875.3964229017,31.45062429999999,-100.4531476
"Rosedale, Austin, TX",927205.3336901952,30.3143949,-97.74574439999999
"North Central Thousand Oaks, San Antonio, TX",357224.63164330204,29.5758085,-98.4554414
"Shannon Creek, Burleson, TX",406688.8658769128,32.5286537,-97.3671426
"Fort Concho East, San Angelo, TX",118066.446005701,31.4239289,-100.410771
"Parkview Hills, Fort Worth, TX",295302.212043986,32.8611385,-97.400356
"Sandybrook, Fort Worth, TX",236942.3213449109,32.7716174,-97.2100129
"Riverside South, San Antonio, TX",153223.05823007386,29.3753264,-98.4775281
"Northwood Pines, Spring, TX",257611.14611973404,30.1069741,-95.4262845
"Monte Vista, San Antonio, TX",610083.0498674543,29.4599698,-98.4918045
"Laurel Park, Spring, TX",471442.7392955776,30.0799405,-95.41716009999999
"Wester, Lubbock, TX",160865.43548750947,33.5553824,-101.9262489
"University Hills, Austin, TX",506820.2457980484,30.317206,-97.67380229999999
"North Overton, Lubbock, TX",261337.846974398,33.5890601,-101.8635111
"Beacon Hill, San Antonio, TX",232596.88569855897,29.4586721,-98.50995809999999
"Quail Green, Missouri City, TX",238169.6520681265,29.5888687,-95.52367459999999
"University, Waco, TX",126023.72483260924,31.5346888,-97.13862990000001
"Mission San Jose, San Antonio, TX",161512.741123155,29.365108,-98.4871477
"Walden, Atascocita, TX",324376.44760479045,29.988767,-95.1489264
"Mustang Creek, Waxahachie, TX",333851.2295356809,32.4090307,-96.836584
"Ridgmar, Fort Worth, TX",448143.3655835741,32.7438068,-97.4252602
"Jefferson-Woodlawn Lake, San Antonio, TX",257324.1317789536,29.4498996,-98.52792919999999
"Southwest, Colleyville, TX",705306.8980392157,32.8809603,-97.155012
"Harvard Place - Eastlawn, San Antonio, TX",146932.43505074974,29.4305164,-98.45407
"Roberts, El Paso, TX",189842.9651953237,31.85161179999999,-106.5790323
"Gosling Pines, Spring, TX",296338.3764938881,30.0799405,-95.41716009999999
"Sonterra-Stone Oak, San Antonio, TX",526125.0410656218,29.6421136,-98.48943650000001
"The Oaks of Rosenberg, Rosenberg, TX",349487.6179775281,29.5303517,-95.76224160000001
"Countryside, League City, TX",280971.14285714284,29.4919197,-95.1592848
"Trailwood Estates, Fort Worth, TX",303284.6134151416,32.7073431,-97.3757949
"Glen Cove, Little Elm, TX",367514.1147359069,33.2383539,-96.9013961
"Spring Valley, Houston, TX",1082760.673654394,29.8298168,-95.531536
"Birnam Wood, Spring, TX",211591.042110828,30.0482779,-95.3664761
"Brook Oaks, Waco, TX",129604.06721670844,31.5624798,-97.1493998
"Lonesome Dove, Killeen, TX",222770.29974378517,31.0890154,-97.7823499
"Mission Del Lago, San Antonio, TX",260910.09163493605,29.2944852,-98.47547519999999
"Ridglea North, Fort Worth, TX",312499.06746889144,32.723129,-97.41808999999999
"Arlington Heights, Fort Worth, TX",400660.0150659357,32.7366014,-97.38403760000001
"Overplace, Abilene, TX",131029.80069489148,32.4487364,-99.73314390000002
"Pipers Meadow, San Antonio, TX",231578.66603810107,29.4703287,-98.64080930000002
"Meadow Bend, League City, TX",294735.9974619289,29.5229074,-95.0569024
"Government Hill Alliance, San Antonio, TX",199868.0961803785,29.4403065,-98.46093839999999
"Cypress Ridge, Cypress, TX",277054.0,30.0031292,-95.7043187
"Lakeland, Manvel, TX",406635.27040816325,29.4627365,-95.35799399999999
"North University, Austin, TX",445486.5983647231,30.2976841,-97.73759629999999
"Chivas Town, El Paso, TX",154759.79136885778,31.7618778,-106.4850217
"North Shoal Creek, Austin, TX",543663.6114332838,30.3646906,-97.7351113
"El Dorado - Oates Prairie, Houston, TX",184911.5393989686,29.80515189999999,-95.24051
"Donaldson Terrace, San Antonio, TX",186848.3243822043,29.4699113,-98.5583676
"Candleridge, Fort Worth, TX",330676.6325486051,32.6391551,-97.386775
"Owners Association of Lago Vista-South Southwest, San Antonio, TX",238099.18834082503,29.3343375,-98.540179
"Apollo Arapaho & Camelot, Garland, TX",325526.2480042894,32.9557156,-96.6731676
"Hunters Creek Village, Houston, TX",2100682.751798831,29.7655848,-95.5011663
"Lake View, San Angelo, TX",164885.46369974388,31.5039317,-100.4427865
"Willow Bend, Plano, TX",1213280.4092046414,33.0321372,-96.81500369999999
"Villa Nueva Colonia, Brownsville, TX",172191.0449016722,25.9492463,-97.55137529999999
"Pear Orchard, Beaumont, TX",85926.76368997355,30.0660047,-94.0845612
"Carter Riverside, Fort Worth, TX",222261.99787707615,32.7793272,-97.29496309999999
"Paseo del Sol, El Paso, TX",277750.7408340389,31.7671667,-106.2734501
"Ranchos del Sol, El Paso, TX",292966.0884072377,31.7217952,-106.2793631
"Parkside at Mayfield Ranch, Georgetown, TX",601244.974634536,30.5737897,-97.77675389999999
"Adams Hill, San Antonio, TX",226595.6967520578,29.4109569,-98.6683097
"Clapp Park, Lubbock, TX",116543.11145496403,33.5559509,-101.8635111
"Central, San Angelo, TX",161125.09442518742,31.4437985,-100.3906668
"Woodlawn Lake, San Antonio, TX",180737.7689301845,29.4498996,-98.52792919999999
"Green Tee, Pearland, TX",405121.8641732283,29.5626509,-95.2405592
"Forest Creek, Round Rock, TX",559772.285862178,30.5106535,-97.5978681
"Highland Shores, Highland Village, TX",634350.3233642057,33.0891259,-97.0697611
"WindRose, Spring, TX",409927.1605044496,30.0642226,-95.5302665
"Far Southwest, Fort Worth, TX",257133.64642031104,32.6326864,-97.377318
"Acorn, Beaumont, TX",151803.50188393157,30.080174,-94.1265562
"Overton Ridge, Keller, TX",889943.0322580645,32.9600762,-97.23270319999999
"Westgate, Cypress, TX",290254.835978836,29.94912029999999,-95.6201681
"North Spring, Spring, TX",241932.33671001488,30.061825,-95.3874113
"Old West Austin, Austin, TX",1034742.9918807268,30.2954625,-97.7551352
"Lake Shore Harbour, Missouri City, TX",430359.4053030303,29.5448791,-95.52170699999999
"Highland Glen, Houston, TX",409944.785151856,29.8808951,-95.6411535
"Tobin Hill, San Antonio, TX",381841.43372225366,29.445698,-98.48699049999999
"Kemper Park, Galveston, TX",337759.004784689,29.2940001,-94.7956023
"Westcreek Central, Fort Worth, TX",236835.92140738916,32.659381,-97.3614046
"Greater Gardendale, San Antonio, TX",129041.70623674798,29.41276169999999,-98.54728089999999
"Bonham, San Angelo, TX",304487.63492142706,31.5028783,-100.4465386
"Caldwood, Beaumont, TX",155314.86276493888,30.0771575,-94.15740369999999
"Hillside Morningside, Fort Worth, TX",159428.62382786485,32.7261392,-97.3124892
"Potosi, Abilene, TX",320038.9682898125,32.386641,-99.656727
"Painted Meadows, La Marque, TX",263782.50675675675,29.3608918,-94.980464
"Heart of the City, Beaumont, TX",71562.72186004797,30.080174,-94.1265562
"Glencrest, Fort Worth, TX",212906.08268182256,32.7019697,-97.27337829999999
"Northwest Dallas, Dallas, TX",215973.07130994645,32.8792917,-96.8672668
"Oakwood, Waco, TX",226121.79479060284,31.5170563,-97.0982581
"River Trails, Fort Worth, TX",341048.9894798048,32.7981176,-97.1884553
"Westside, Del Rio, TX",165001.77497433554,29.3708857,-100.8958674
"Heart of Lubbock, Lubbock, TX",129003.60460972833,33.5725069,-101.8635111
"Southridge, Denton, TX",438406.0208634397,33.1817707,-97.1170952
"Richwoods, Frisco, TX",1005880.483358074,33.1346727,-96.7574289
"Downtown, Irving, TX",262685.8650296508,32.8140177,-96.9488945
"Meadows, Plano, TX",293538.19367242936,33.0229909,-96.6731676
"Rohton Park, Carrollton, TX",310288.2222014552,32.949629,-96.877741
"Timber Creek Estates, Rockwall, TX",360898.17477145576,32.9034417,-96.4074158
"Carverdale, Houston, TX",204797.3616095377,29.8587078,-95.54516199999999
"Hill Crest, Midlothian, TX",385607.3000486314,32.4685136,-96.9957843
"Rosebud, Midlothian, TX",446604.644046958,32.475335,-97.01031809999999
"Preston, Plano, TX",667874.9977276317,33.2193134,-96.8015404
"Northbrook, Fort Worth, TX",252982.32661125148,32.8545031,-97.3287031
"Westheimer Lakes, Richmond, TX",364465.0110497238,29.7002605,-95.8357037
"North College, Abilene, TX",95170.0678721771,32.482072,-99.7288412
"Park Forest, Plano, TX",354917.76698603405,33.04738460000001,-96.71461570000001
"Southeast, Colleyville, TX",907574.4843462248,32.8809603,-97.155012
"Fairmount, Fort Worth, TX",408457.7350840189,32.7260649,-97.3376739
"Red Bluff Terrace, Pasadena, TX",172281.1905737705,29.7066681,-95.1810098
"University Pines, Lubbock, TX",187350.14412097007,33.5101319,-101.8806177
"Spyglass Hill Condominium, San Antonio, TX",177716.38361049027,29.5143779,-98.5662644
"Creekside Ranch, Richmond, TX",376419.07421875,29.6675274,-95.8363932
"Downtown, Waco, TX",183389.32070786972,31.549333,-97.1466695
"Parkdale Viking Hills, Waco, TX",233098.17978940497,31.5250805,-97.2086654
"Flagridge, Lake Jackson, TX",306104.4120603015,29.0338575,-95.4343859
"Fort Phantom, Abilene, TX",181120.2955661343,32.642376,-99.679019
"Birmingham Farms, Wylie, TX",386217.38408924494,33.0279854,-96.5580483
"Sunset, San Angelo, TX",248743.3898657189,31.4233345,-100.4824733
"Worth Heights, Fort Worth, TX",166228.63854864653,32.6953167,-97.32603449999999
"Cypress Landing, Cypress, TX",357569.29779147875,30.0016966,-95.72076829999999
"Remington Point, Fort Worth, TX",303609.062039811,32.8450906,-97.38307739999999
"Pine Lakes, Katy, TX",336663.8474576271,29.8103313,-95.82945
"Lomaland, El Paso, TX",159096.47718427866,31.744003,-106.3322598
"City Center, Brownsville, TX",112479.45429419645,25.9017472,-97.4974838
"Frisco Lakes, Frisco, TX",473367.2516689765,33.13793320000001,-96.9021321
"Chisholm Valley, Round Rock, TX",315717.4940923127,30.4956254,-97.6832998
"Greenwood Hills, Richardson, TX",382615.8192315167,32.9686273,-96.74923199999999
"Lockhill Estates, San Antonio, TX",353864.72230736446,29.5429922,-98.5185528
"Shadow Grove, Pearland, TX",400551.36434108525,29.5529154,-95.437806
"El Paso Lower Valley, El Paso, TX",139849.11416751982,31.6666667,-106.25
"Trinity Oaks, McAllen, TX",232832.6964278752,26.2034071,-98.23001239999999
"East Midland, Midland, TX",153607.31716168855,32.0121363,-102.0589749
"Magnolia Creek, League City, TX",491894.8092643052,29.48772084911216,-95.15363297549308
"Sedona Creek, Missouri City, TX",321915.68493150687,29.5439772,-95.50859129999999
"Bunker Hill Village, Houston, TX",1985357.304596642,29.7674508,-95.52994269999999
"Sherwood, Odessa, TX",188571.29738953523,31.8906748,-102.3754602
"Falcon Pointe, Pflugerville, TX",500281.2751944664,30.4627917,-97.5844699
"Fairmont Park, Midland, TX",311869.55451060185,32.0173203,-102.1504079
"Thousand Oaks, San Antonio, TX",351087.6044217856,29.5663835,-98.4282107
"South Central, Colleyville, TX",899606.2892307693,32.8872215,-97.1559733
"Denia, Denton, TX",288486.2522170002,33.1896867,-97.1446586
"Sayles Boulevard, Abilene, TX",131309.10223146956,32.423705,-99.7480478
"Woodstone, San Antonio, TX",233644.92223349857,29.5678211,-98.3773116
"Lake Olympia, Missouri City, TX",369932.61340206186,29.5560124,-95.53535060000002
"Westover Forest, San Antonio, TX",379594.077371465,29.4697,-98.661702
"Los Presidentes, Laredo, TX",229681.32930111364,27.4786908,-99.4492104
"Villa Los Pinos, Brownsville, TX",219523.2548596972,25.951028,-97.5418526
"Cambridge Heights, Pflugerville, TX",377784.3482360447,30.4749642,-97.6453173
"Bomber Heights, Fort Worth, TX",185391.6083681408,32.7758412,-97.453455
"Willow Creek, Fort Worth, TX",261277.90157100235,32.6304517,-97.34355389999999
"Yale Park, Richardson, TX",383513.1696429921,32.9669995,-96.6915485
"Hidden Valley, Houston, TX",219006.37630544152,29.8896157,-95.4181974
"Heights, Texas City, TX",174737.44970414205,29.3888447,-94.93047899999999
"Forest Bend, Friendswood, TX",262896.5945945946,29.5247988,-95.17579409999999
"Mira Lagos, Grand Prairie, TX",515115.2982999215,32.5926778,-97.0509151
"Cable-Westwood, San Antonio, TX",148244.5703191658,29.4065471,-98.62411159999999
"Oakhurst, Porter, TX",368177.84680851066,30.0772636,-95.257504
"Mar Bella, League City, TX",435014.6200980392,29.5136173,-95.0143454
"Cottonwood, Rosenberg, TX",247905.92142857143,29.5265003,-95.8175842
"Southland, San Angelo, TX",315496.20245412475,31.4166217,-100.4940838
"Foster Village Park, Watauga, TX",288237.5043103448,32.8803125,-97.24067699999999
